game,gameLabel,releaseDate,platformLabel,genreLabel,narrativeLocationLabel,periodLabel
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,Microsoft Windows,science fiction video game,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,macOS,science fiction video game,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,Microsoft Windows,science fiction video game,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,macOS,science fiction video game,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,Microsoft Windows,science fiction video game,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,macOS,science fiction video game,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,Microsoft Windows,science fiction video game,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,macOS,science fiction video game,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,Microsoft Windows,science fiction video game,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,macOS,science fiction video game,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,Microsoft Windows,science fiction video game,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,macOS,science fiction video game,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,Microsoft Windows,science fiction video game,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-17T00:00:00Z,macOS,science fiction video game,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,United States of America,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,United States of America,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,Italy,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,Italy,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,Egypt,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,Egypt,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,first-person shooter,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,first-person shooter,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,United States of America,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,United States of America,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,Italy,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,Italy,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,Egypt,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,Egypt,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,Microsoft Windows,science fiction video game,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-18T00:00:00Z,macOS,science fiction video game,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,United States of America,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,United States of America,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,Italy,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,Italy,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,Egypt,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,Egypt,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,first-person shooter,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,first-person shooter,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,United States of America,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,United States of America,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,Italy,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,Italy,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,Egypt,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,Egypt,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,France,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,Russia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,Germany,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,Belarus,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,Serbia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,Hawaii,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,Microsoft Windows,science fiction video game,Tunisia,22nd century
http://www.wikidata.org/entity/Q811024,Battlefield 2142,2006-10-20T00:00:00Z,macOS,science fiction video game,Tunisia,22nd century
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Xbox 360,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Microsoft Windows,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,PlayStation 3,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Xbox 360,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Microsoft Windows,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,PlayStation 3,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Xbox 360,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Xbox 360,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Microsoft Windows,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,PlayStation 3,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Xbox 360,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Microsoft Windows,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,PlayStation 3,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Xbox 360,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Xbox 360,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Microsoft Windows,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,PlayStation 3,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Xbox 360,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Microsoft Windows,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,PlayStation 3,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Xbox 360,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Xbox 360,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Microsoft Windows,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,PlayStation 3,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Xbox 360,first-person shooter,Ukraine,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Microsoft Windows,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,PlayStation 3,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Xbox 360,first-person shooter,Iran,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Microsoft Windows,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,PlayStation 3,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Xbox 360,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Microsoft Windows,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,PlayStation 3,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Xbox 360,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Microsoft Windows,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,PlayStation 3,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Xbox 360,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Microsoft Windows,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,PlayStation 3,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Xbox 360,first-person shooter,Iraq,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Microsoft Windows,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,PlayStation 3,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Xbox 360,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,Microsoft Windows,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-25T00:00:00Z,PlayStation 3,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Microsoft Windows,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,PlayStation 3,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Xbox 360,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,Microsoft Windows,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-27T00:00:00Z,PlayStation 3,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Microsoft Windows,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,PlayStation 3,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Xbox 360,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,Microsoft Windows,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-10-28T00:00:00Z,PlayStation 3,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Microsoft Windows,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,PlayStation 3,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Xbox 360,first-person shooter,United States of America,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,Microsoft Windows,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791454,Battlefield 3,2011-11-02T00:00:00Z,PlayStation 3,first-person shooter,France,2014
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-14T00:00:00Z,Microsoft Windows,first-person shooter,Cambodia,Cold War
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-14T00:00:00Z,Microsoft Windows,first-person shooter,Cambodia,Vietnam War
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-14T00:00:00Z,Microsoft Windows,first-person shooter,Vietnam,Cold War
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-14T00:00:00Z,Microsoft Windows,first-person shooter,Vietnam,Vietnam War
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-19T00:00:00Z,Microsoft Windows,first-person shooter,Cambodia,Cold War
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-19T00:00:00Z,Microsoft Windows,first-person shooter,Cambodia,Vietnam War
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-19T00:00:00Z,Microsoft Windows,first-person shooter,Vietnam,Cold War
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-19T00:00:00Z,Microsoft Windows,first-person shooter,Vietnam,Vietnam War
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-14T00:00:00Z,Microsoft Windows,first-person shooter,Cambodia,70s
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-14T00:00:00Z,Microsoft Windows,first-person shooter,Cambodia,60s
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-14T00:00:00Z,Microsoft Windows,first-person shooter,Vietnam,70s
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-14T00:00:00Z,Microsoft Windows,first-person shooter,Vietnam,60s
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-19T00:00:00Z,Microsoft Windows,first-person shooter,Cambodia,70s
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-19T00:00:00Z,Microsoft Windows,first-person shooter,Cambodia,60s
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-19T00:00:00Z,Microsoft Windows,first-person shooter,Vietnam,70s
http://www.wikidata.org/entity/Q791444,Battlefield Vietnam,2004-03-19T00:00:00Z,Microsoft Windows,first-person shooter,Vietnam,60s
http://www.wikidata.org/entity/Q2748206,Beijing 2008,2008-06-26T00:00:00Z,Microsoft Windows,sports video game,People's Republic of China,2008
http://www.wikidata.org/entity/Q2748206,Beijing 2008,2008-06-26T00:00:00Z,PlayStation 3,sports video game,People's Republic of China,2008
http://www.wikidata.org/entity/Q2748206,Beijing 2008,2008-06-26T00:00:00Z,Xbox 360,sports video game,People's Republic of China,2008
http://www.wikidata.org/entity/Q2481736,Binary Domain,2012-02-16T00:00:00Z,Microsoft Windows,third-person shooter,Tokyo,future
http://www.wikidata.org/entity/Q2481736,Binary Domain,2012-02-16T00:00:00Z,PlayStation 3,third-person shooter,Tokyo,future
http://www.wikidata.org/entity/Q2481736,Binary Domain,2012-02-16T00:00:00Z,Xbox 360,third-person shooter,Tokyo,future
http://www.wikidata.org/entity/Q2481736,Binary Domain,2012-02-16T00:00:00Z,Microsoft Windows,tactical shooter,Tokyo,future
http://www.wikidata.org/entity/Q2481736,Binary Domain,2012-02-16T00:00:00Z,PlayStation 3,tactical shooter,Tokyo,future
http://www.wikidata.org/entity/Q2481736,Binary Domain,2012-02-16T00:00:00Z,Xbox 360,tactical shooter,Tokyo,future
http://www.wikidata.org/entity/Q615883,Brink,2011-05-10T00:00:00Z,Microsoft Windows,first-person shooter,The Ark,2045
http://www.wikidata.org/entity/Q615883,Brink,2011-05-10T00:00:00Z,PlayStation 3,first-person shooter,The Ark,2045
http://www.wikidata.org/entity/Q615883,Brink,2011-05-10T00:00:00Z,Xbox 360,first-person shooter,The Ark,2045
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Android,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Microsoft Windows,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Wii,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,PlayStation 2,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Xbox 360,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,iOS,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Shield Tablet,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Nvidia Shield,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Shield Portable,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Android,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Microsoft Windows,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Wii,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,PlayStation 2,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Xbox 360,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,iOS,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Shield Tablet,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Nvidia Shield,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-17T00:00:00Z,Shield Portable,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Android,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Microsoft Windows,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Wii,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,PlayStation 2,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Xbox 360,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,iOS,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Shield Tablet,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Nvidia Shield,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Shield Portable,action-adventure game,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Android,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Microsoft Windows,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,Wii,open world,Bullworth,t1616141585
http://www.wikidata.org/entity/Q822849,Bully,2006-10-25T00:00:00Z,PlayStation 2,open world,Bullworth,t1616141585
